ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-23 14:25:01,search,222a35,2017-04-28,2017-05-05,DUS,KTM,1,0
2017-04-23 12:04:28,search,6ca683,2017-08-24,2017-08-27,BER,BCN,2,0
2017-04-23 18:33:44,search,e818b4,2017-05-30,2017-06-02,PAR,ROM,2,0
2017-04-30 15:37:09,search,87da05,2017-07-27,2017-08-07,FRA,IST,1,0
2017-04-30 22:07:38,search,77bbc2,2017-08-23,2017-08-25,BER,BUD,3,0
2017-04-30 15:34:19,search,1de820,2017-06-03,2017-06-05,NCE,AMS,1,0
2017-05-01 23:50:48,search,827415,2017-07-05,2017-07-08,STR,BER,5,1
2017-05-01 22:33:15,search,f695df,2017-05-15,2017-05-15,DUS,BHX,1,0
2017-05-02 02:37:30,book,5ee458,2017-08-17,2017-08-26,CGN,BCN,4,1
2017-05-02 00:50:31,book,25ded7,2017-06-02,2017-06-05,MRS,PRG,1,0
2017-05-01 17:56:43,search,75b0cf,2017-07-19,2017-07-22,PAR,BCN,2,0
2017-05-01 12:51:29,search,96d258,2017-05-14,2017-05-26,JNB,CPT,2,0
2017-05-01 23:13:05,search,39e270,2017-08-27,2017-09-02,BER,PMI,2,0
2017-05-01 23:21:38,search,4f89a7,2017-06-09,2017-06-14,DUS,IST,2,0
2017-05-01 15:48:08,search,9f11cd,2017-05-08,2017-05-13,HAM,OSL,1,0
2017-05-01 15:16:29,search,c81010,2017-07-04,2017-07-06,FRA,HEL,1,0
2017-05-02 03:08:47,search,f98636,2017-05-02,2017-05-02,LYS,LON,1,0
2017-05-02 03:02:34,search,f98636,2017-05-03,2017-05-03,LYS,LON,1,0
2017-05-02 02:02:38,search,3a5b59,2017-08-02,2017-08-16,ZRH,ARN,2,1
2017-04-29 12:17:31,search,33e413,2017-05-16,2017-05-23,HAM,BCN,2,0
2017-04-29 23:33:48,search,686c02,2017-06-05,2017-06-07,PAR,TLV,1,0
2017-04-29 10:03:02,search,8452d3,2017-07-04,2017-07-08,MUC,BCN,1,0
2017-04-29 20:56:53,search,950d26,2017-08-31,2017-09-20,HAM,LIS,2,1
2017-04-29 14:56:10,search,1dae89,2017-06-22,2017-06-30,FRA,REK,2,0
2017-04-28 19:33:45,search,fff6a8,2017-06-11,2017-06-26,BER,OSL,1,0
2017-04-29 02:01:04,book,0aa577,2017-05-31,2017-06-02,CGN,LON,1,0
2017-04-29 00:05:25,book,24eeb6,2017-06-10,2017-06-13,PAR,MRS,2,1
2017-04-29 00:19:16,search,f00d62,2017-06-28,2017-07-03,BER,OPO,2,0
2017-04-28 13:17:33,search,3020c8,2017-07-14,2017-07-21,HAM,LIS,1,0
2017-04-28 15:15:07,search,308425,2017-05-11,2017-05-25,DUS,MAD,1,1
2017-04-28 18:57:13,search,b1dafe,2017-05-11,2017-05-18,PAR,DUB,2,0
2017-04-28 14:48:50,search,a3807e,2017-08-10,2017-08-26,MUC,TYO,2,0
2017-04-28 17:19:13,search,1edc36,2018-02-13,2018-02-23,BER,PMI,3,0
2017-04-29 23:12:25,book,662a1a,2017-09-21,2017-10-05,BUH,MUC,1,0
2017-04-29 23:14:22,search,7690da,2018-01-24,2018-01-26,SXF,VIE,2,0
2017-04-29 18:11:17,search,2b798b,2017-06-23,2017-07-03,BER,ATL,1,0
2017-04-30 03:00:46,search,bb6f08,2017-05-05,2017-05-23,ZRH,BKK,1,0
2017-04-29 18:07:56,search,79f0b9,2018-01-06,2018-01-06,KTM,HKT,1,0
2017-04-29 23:12:38,search,c8acdb,2017-05-22,2017-05-22,ALG,ORY,1,0
2017-04-29 05:27:47,search,c08fef,2017-04-30,2017-04-30,MAD,MIL,1,0
2017-04-29 14:57:28,book,6f3d72,2018-02-14,2018-02-26,AMS,HNL,2,0
2017-04-29 13:29:37,search,f19278,2017-06-15,2017-06-15,PMI,DUS,2,1
2017-04-29 22:48:00,search,70da81,2017-11-23,2017-12-01,FRA,ALC,2,0
2017-04-29 15:53:37,search,8535f5,2017-05-18,2017-05-18,MUC,BER,1,0
2017-04-29 12:23:43,search,dc49de,2017-05-16,2017-05-23,HAM,LON,2,0
2017-04-30 00:59:52,search,028fcb,2017-09-24,2017-10-09,MUC,LIS,2,2
2017-04-30 01:10:18,search,55c39f,2017-06-08,2017-06-22,PAR,SHA,1,0
2017-04-29 15:44:39,search,f6cab5,2017-07-08,2017-07-25,CGN,LAS,2,0
2017-04-29 22:56:53,search,536784,2017-05-09,2017-05-11,PAR,NCE,1,0
2017-04-29 16:04:08,search,67c866,2017-07-06,2017-07-08,ORY,LIS,2,0
2017-04-30 02:50:04,book,ca5303,2017-05-02,2017-05-02,STR,DXB,1,0
2017-04-29 18:03:42,book,479dfc,2017-05-07,2017-05-10,CDG,BUD,2,0
2017-04-29 21:02:23,search,52dc4c,2017-05-14,2017-06-13,FRA,SAW,2,0
2017-04-29 18:06:51,search,592ce7,2017-09-13,2017-09-13,LON,FRA,1,1
2017-04-29 20:50:19,search,aa5409,2017-05-07,2018-01-21,DUS,IST,1,0
2017-04-29 14:41:58,search,383280,2017-05-02,2017-05-02,MUC,DUS,2,0
2017-04-29 15:15:42,search,0166cf,2017-07-06,2017-07-15,MUC,PMI,1,0
2017-04-30 00:53:42,search,cbe1d1,2017-07-12,2017-07-20,ZRH,LIS,3,0
2017-04-29 14:05:54,search,36d8a6,2017-05-10,2017-05-10,HAM,LHR,1,0
2017-04-29 23:50:48,search,03c4d2,2017-11-27,2017-12-12,MRS,TYO,2,0
2017-04-25 23:09:20,search,9d7a96,2017-05-20,2017-05-20,STR,HAM,1,0
2017-04-25 16:58:21,book,974cea,2017-07-17,2017-07-17,TLV,PAR,2,0
2017-04-26 00:09:22,search,2e27d6,2017-07-05,2017-07-08,HAM,LON,1,0
2017-04-26 00:03:23,search,0c4b7e,2017-09-20,2017-09-20,MUC,LED,1,0
2017-04-25 14:22:44,search,a2615a,2017-05-21,2017-05-28,FRA,TCI,2,0
2017-04-25 20:51:42,search,ca7672,2017-09-19,2017-09-30,DUS,PMI,2,0
2017-04-24 00:13:34,search,67095b,2017-08-09,2017-08-14,DUS,LON,2,0
2017-04-23 23:59:41,search,3bd389,2017-09-07,2017-09-10,STR,CPH,2,0
2017-04-23 22:46:40,book,fa4174,2017-05-17,2017-05-20,BER,MAD,1,0
2017-04-24 00:09:19,search,d28cb4,2017-08-15,2017-08-15,FRA,HAM,1,0
2017-04-23 14:48:16,search,ba6218,2017-11-21,2017-11-26,HAM,PRG,2,0
2017-04-23 18:51:41,search,da08f2,2017-05-06,2017-05-09,BER,BUH,1,0
2017-04-23 14:27:51,search,222a35,2017-04-28,2017-05-06,DUS,KTM,1,0
2017-04-24 00:42:32,search,1f2585,2017-04-27,2017-05-02,FRA,PMI,1,0
2017-04-24 00:57:30,search,281938,2017-07-02,2017-07-05,DUS,VIE,2,0
2017-04-23 12:42:14,search,7a6af6,2017-08-26,2017-09-06,FRA,AGP,2,1
2017-04-24 02:44:47,search,7904c5,2017-07-07,2017-07-13,HAM,PMI,2,1
2017-04-27 18:35:57,book,728d04,2017-05-01,2017-05-01,FRA,ATL,1,0
2017-04-27 20:18:04,book,8ceb8f,2017-05-15,2017-05-18,CGN,BCN,3,1
2017-04-27 19:47:51,search,56b1ac,2017-06-19,2017-06-19,MUC,BCN,4,0
2017-04-27 19:04:37,search,6f8d45,2017-10-30,2017-11-08,HAM,NBO,4,0
2017-05-01 09:50:02,search,353dac,2017-05-20,2017-06-11,DUS,DXB,1,0
2017-05-01 23:43:56,search,f03be2,2017-08-21,2017-08-28,DUS,TCI,3,1
2017-05-01 21:59:58,book,7f9795,2017-06-28,2017-07-02,HAM,MAD,2,0
2017-05-01 19:01:27,search,5a4e8b,2017-07-31,2017-08-04,FRA,MAD,1,0
2017-05-01 19:41:47,search,524353,2017-06-27,2017-06-30,TXL,CGN,1,0
2017-05-01 17:43:26,search,de0719,2017-05-13,2017-05-13,HAV,BER,1,0
2017-05-02 02:13:37,search,2475d4,2017-07-11,2017-07-21,STR,NYC,1,0
2017-04-30 15:05:19,book,2e5c68,2017-05-17,2017-05-19,CGN,HAM,1,0
2017-04-30 21:15:58,book,3a2dc7,2017-05-27,2017-05-28,STR,BER,3,0
2017-05-01 01:12:53,search,c67c4f,2017-05-17,2017-05-17,MOW,FRA,1,0
2017-05-01 00:43:32,search,528d47,2017-05-17,2017-05-17,DUS,BER,1,0
2017-04-30 16:28:21,search,8c1262,2017-05-01,2017-05-01,PAR,STO,1,0
2017-05-01 00:02:47,search,dc380e,2017-06-08,2017-06-24,PAR,KTM,1,0
2017-04-30 17:43:38,search,898060,2017-07-08,2017-07-21,STR,AGP,1,0
2017-04-30 14:26:47,search,873ab8,2017-05-25,2017-05-26,PAR,TLS,1,0
2017-05-01 01:05:29,search,031d5e,2017-05-14,2017-05-17,FRA,TXL,2,0
2017-04-30 19:58:58,search,375eac,2017-05-01,2017-05-06,BER,NCE,1,0
2017-04-28 21:30:53,search,f4a4ec,2017-06-14,2017-06-18,BER,IST,3,0
2017-04-28 14:22:45,search,7aa587,2017-07-29,2017-07-29,BKK,SIN,2,0
2017-04-28 23:40:11,search,04abef,2017-05-20,2017-05-24,ZRH,BCN,2,2
2017-04-28 22:53:10,book,3c02c8,2017-10-08,2018-03-12,STR,CPT,1,0
2017-04-28 17:31:33,search,2dff5d,2017-06-01,2017-06-02,DUS,MUC,1,0
2017-04-29 00:18:57,search,f5650b,2017-08-21,2017-09-05,DUS,LAD,1,0
2017-04-29 00:23:55,search,ee34fb,2018-01-23,2018-02-09,BRU,CUN,2,0
2017-04-28 21:34:05,search,d31f49,2017-07-05,2017-07-11,DUS,ANK,1,0
2017-04-28 21:29:39,search,6990e0,2017-08-09,2017-09-29,HAN,PAR,1,0
2017-04-28 18:37:16,search,dffbb1,2017-05-23,2017-05-23,DUS,SAW,3,0
2017-04-30 02:16:10,book,231759,2017-04-30,2017-05-02,ORY,OPO,1,0
2017-04-29 20:58:37,search,aa5409,2017-05-07,2018-01-21,DUS,IST,1,0
2017-04-30 02:39:59,search,ca5303,2017-05-02,2017-05-02,STR,DXB,1,0
2017-04-29 11:32:40,search,e23105,2017-09-22,2017-10-06,GVA,ATH,4,0
2017-04-30 00:45:41,search,eabbf3,2017-09-20,2017-10-02,PAR,ATH,4,1
2017-04-29 15:50:37,search,b87701,2017-06-26,2017-06-26,HAM,MUC,2,2
2017-04-30 02:51:11,search,bb6f08,2017-05-05,2017-05-23,ZRH,BKK,3,1
2017-04-30 00:13:13,search,a7e536,2017-06-28,2017-07-01,BER,ROM,2,0
2017-04-29 19:01:05,search,27d2b1,2017-04-29,2017-04-29,CGN,IST,2,0
2017-04-27 14:43:59,search,57a0cc,2017-06-17,2017-06-19,BER,VIE,1,0
2017-04-27 14:21:09,search,794d35,2017-04-28,2017-05-01,BER,BCN,1,0
2017-04-27 17:38:25,search,0d9c04,2017-06-06,2017-06-11,CGN,GLA,2,0
2017-04-28 00:51:25,search,5bd305,2017-07-26,2017-08-07,CGN,BCN,2,0
2017-05-01 03:47:06,search,741008,2017-05-11,2017-05-23,PAR,HKT,1,0
2017-04-30 14:36:09,search,28a3e6,2017-05-14,2017-05-15,TLS,LIS,1,0
2017-04-30 21:38:10,search,c0dcb8,2017-06-14,2017-06-17,CGN,BER,1,0
2017-04-30 18:50:44,search,463c4d,2017-05-09,2017-05-12,PAR,DUS,1,0
2017-04-30 21:49:30,search,f0ac2b,2017-05-19,2017-05-24,CGN,IST,2,0
2017-04-30 16:59:39,search,0938ef,2017-05-24,2017-05-27,PAR,GVA,1,0
2017-04-30 14:24:16,search,f0adc6,2017-06-07,2017-06-11,BKK,HAN,2,0
2017-04-30 11:02:01,search,2348db,2017-05-01,2017-05-01,ZRH,HAM,1,0
2017-04-29 02:00:40,book,bd3cca,2017-05-02,2017-05-09,MUC,IST,2,0
2017-04-28 23:16:15,book,391ece,2018-01-25,2018-02-15,MUC,BKK,2,0
2017-04-29 01:14:35,search,253998,2017-07-05,2017-07-26,AYT,FRA,1,0
2017-04-28 15:53:44,search,06ba8f,2017-08-17,2017-08-31,STR,PMI,3,0
2017-04-28 19:40:51,search,fd49f2,2017-08-08,2017-08-12,DUS,ZRH,2,0
2017-04-29 13:28:02,book,871856,2017-07-17,2017-07-19,HAM,BRU,1,0
2017-04-29 15:53:37,search,ed6ec2,2017-05-05,2017-05-13,MUC,MIA,1,0
2017-04-29 21:19:15,search,fca078,2017-07-12,2017-07-15,STR,TXL,1,0
2017-04-30 03:18:48,search,983e7a,2017-06-21,2017-06-28,LYS,HEL,4,0
2017-04-30 00:59:28,search,b1e0c4,2017-05-22,2017-05-23,MUC,AMS,1,0
2017-04-27 17:24:00,search,6968dd,2017-05-10,2017-05-20,MUC,AYT,1,0
2017-04-27 20:26:31,search,ecc80f,2017-08-02,2017-08-02,MUC,IST,1,0
2017-04-27 20:51:39,search,165943,2017-05-24,2017-06-02,FRA,DXB,3,0
2017-04-27 17:06:56,search,135181,2017-08-09,2017-08-29,FRA,TYO,1,0
2017-04-27 17:09:34,search,81a90b,2017-05-14,2017-05-15,STR,TXL,2,0
2017-04-25 15:59:25,search,1c9e6a,2017-11-19,2017-11-26,DUS,PMI,4,1
2017-04-25 13:40:20,search,c81010,2017-07-04,2017-07-06,FRA,HEL,1,0
2017-04-25 10:55:56,book,bc8d58,2017-05-27,2017-05-31,BER,ROM,2,0
2017-04-25 22:34:19,book,52cbcb,2017-12-07,2017-12-07,BER,PMI,4,0
2017-04-26 01:20:59,search,fd714d,2017-11-29,2017-11-29,CPT,FRA,1,0
2017-04-26 00:25:26,search,08e914,2017-04-27,2017-04-28,DUS,VIE,1,0
2017-04-25 15:53:58,search,4e1e5c,2017-05-01,2017-05-01,MUC,BER,1,0
2017-04-25 22:18:28,search,894709,2017-10-01,2017-10-01,IST,STR,4,0
2017-04-28 02:01:41,book,93069a,2017-05-21,2017-05-26,CHI,AUS,1,0
2017-04-27 20:24:33,search,079cbb,2017-05-15,2017-05-19,DUS,LON,2,0
2017-04-27 23:33:03,search,5fced2,2017-05-20,2017-05-24,FRA,BER,1,2
2017-04-29 16:00:22,search,b70fed,2017-10-03,2017-10-03,DUS,SAW,3,0
2017-04-29 22:31:29,search,662a1a,2017-09-21,2017-10-05,BUH,MUC,1,0
2017-04-29 15:28:17,book,7a29d0,2017-05-10,2017-05-13,TXL,DUS,1,0
2017-04-29 21:25:49,book,e282c9,2017-07-08,2017-07-11,FRA,ROM,6,0
2017-04-29 23:06:44,search,eaa4a9,2017-05-24,2017-05-27,MUC,PAR,2,0
2017-04-29 11:50:38,search,922dc1,2017-05-01,2017-06-09,STR,BER,1,0
2017-04-29 19:00:38,search,23b993,2017-05-05,2017-05-05,IZM,FRA,1,0
2017-04-29 22:09:21,search,b8e740,2017-05-17,2017-05-17,PAR,ROM,2,0
2017-04-29 23:11:13,search,5bd305,2017-07-26,2017-08-07,CGN,BCN,2,0
2017-04-30 01:02:42,search,955e46,2017-06-15,2017-06-19,TLS,LYS,1,0
2017-04-30 01:07:50,search,cd83a6,2017-09-17,2017-10-02,PAR,YMQ,1,0
2017-04-29 21:29:53,search,be8115,2017-06-15,2017-06-15,BER,CHI,2,0
2017-04-29 21:03:48,search,e282c9,2017-07-08,2017-07-11,FRA,ROM,6,0
2017-04-29 13:49:16,search,2f8b32,2017-10-22,2017-10-24,MUC,PAR,4,0
2017-04-30 00:46:45,search,3a2dc7,2017-05-28,2017-05-28,STR,SXF,3,0
2017-04-28 20:40:50,search,790eb2,2017-05-04,2017-05-25,ORY,ALG,1,0
2017-04-28 23:57:28,book,44e965,2017-08-16,2017-08-18,DUS,LHR,1,0
2017-04-28 14:28:32,book,7aa587,2017-07-29,2017-07-29,BKK,SIN,2,0
2017-04-28 20:24:20,search,f6d946,2017-07-07,2017-07-14,BER,LIS,2,0
2017-04-29 00:10:00,search,f00d62,2017-07-03,2017-07-03,OPO,BER,1,0
2017-04-29 02:21:30,search,7682e2,2017-05-25,2017-05-29,BER,BCN,2,0
2017-04-28 15:43:00,search,a3807e,2017-08-09,2017-08-26,MUC,TYO,2,0
2017-04-28 15:20:34,search,69aa47,2017-10-24,2017-10-27,FRA,CPH,1,0
2017-04-28 16:41:55,search,040016,2017-05-15,2017-05-22,STR,HAM,1,0
2017-04-29 00:45:51,search,7d215b,2017-05-31,2017-06-02,MUC,HAM,2,0
2017-04-28 22:55:06,search,1037dc,2017-06-05,2017-06-05,MIL,LYS,1,0
2017-04-23 15:49:02,search,f7ce13,2017-05-08,2017-05-12,BER,LIS,1,0
2017-04-23 15:38:25,search,04ffa4,2017-05-17,2017-05-19,DUS,ZRH,1,0
2017-04-24 01:27:18,book,281938,2017-07-02,2017-07-05,DUS,VIE,2,0
2017-04-23 19:46:37,search,1d49b1,2017-07-28,2017-08-10,BER,MOW,1,0
2017-04-23 23:25:53,search,576329,2017-04-25,2017-05-02,PAR,HKG,2,0
2017-04-23 11:46:17,search,b2c40a,2017-05-18,2017-05-21,MUC,BER,1,0
2017-04-23 21:48:38,search,c4f4ee,2017-06-16,2017-06-26,PAR,YMQ,2,0
2017-04-23 22:22:09,search,6aaee4,2017-08-24,2017-08-30,BER,BCN,3,0
2017-04-27 18:18:27,search,a276e6,2017-07-11,2017-07-18,PAR,PPT,1,0
2017-04-27 17:55:42,search,562ba1,2017-08-07,2017-08-14,PAR,AGP,1,0
2017-04-28 00:19:42,search,4d2bdb,2017-05-13,2017-05-16,PAR,TLS,1,0
2017-04-27 22:32:00,search,3a0cd8,2017-12-07,2017-12-21,BER,CMB,2,0
2017-04-27 21:54:46,search,905c8b,2017-06-04,2017-06-04,ZRH,OPO,1,0
2017-04-27 17:51:02,search,7f0a07,2017-11-13,2017-11-18,DUS,EDI,1,0
2017-04-28 01:10:12,search,0b251c,2017-09-07,2017-09-28,FRA,YVR,4,1
2017-04-27 13:09:34,search,935a66,2017-05-11,2017-05-11,CGN,MIL,1,0
2017-04-27 21:00:23,search,75e7ae,2017-05-20,2017-05-20,MUC,ROM,1,0
2017-04-27 10:56:36,search,1b5960,2017-08-31,2017-08-31,FRA,CLT,1,0
2017-04-27 13:30:39,search,b4346f,2017-09-29,2017-10-15,PAR,TYO,1,1
2017-04-28 01:18:11,search,b44e0a,2017-09-30,2017-10-13,MRS,OPO,1,0
2017-04-27 18:34:47,search,c2d98f,2017-08-08,2017-08-26,MUC,HAM,2,0
2017-04-27 14:27:43,search,5a88f9,2017-08-22,2017-08-25,HAM,LON,3,0
2017-04-27 22:45:40,search,f8aa8e,2017-05-03,2017-05-05,HAM,LON,4,0
2017-04-27 05:29:24,search,6a8341,2017-08-17,2017-09-08,PAR,ATH,2,0
2017-04-27 05:47:25,search,f64ea4,2017-05-15,2017-05-19,PAR,HAM,1,0
2017-04-27 16:23:47,search,5f50cd,2017-05-01,2017-05-05,ORY,NCE,2,0
2017-04-27 22:48:03,search,cdddde,2018-03-21,2018-04-09,TLS,HEL,1,0
2017-04-27 16:15:22,search,bbc21c,2017-05-05,2017-05-16,TXL,DUS,2,0
2017-04-27 21:42:29,search,53dae5,2017-06-14,2017-06-17,STR,SAW,2,0
2017-04-27 12:07:14,search,fe16f1,2017-06-25,2017-06-25,BER,LHR,3,0
2017-04-28 01:43:52,search,5477f6,2017-08-24,2017-09-03,DUS,DPS,2,0
2017-04-27 19:46:17,search,6cb9ab,2017-09-18,2017-10-16,FRA,SFO,2,0
2017-04-27 15:01:40,search,f678a5,2017-10-10,2017-10-13,DUS,BUD,2,0
2017-04-27 20:54:50,search,1ba224,2017-06-09,2017-06-10,PAR,MRS,4,0
2017-04-28 02:12:34,search,0b3e3c,2017-09-09,2017-09-15,PAR,ATH,2,0
2017-04-27 21:35:17,search,d8e4d0,2017-12-06,2017-12-27,NCE,LAX,2,0
2017-04-27 13:43:41,search,f58010,2017-06-11,2017-06-17,PAR,MSY,1,0
2017-04-27 22:03:12,search,b2e88f,2017-10-26,2017-11-03,PAR,LIS,1,0
2017-04-27 11:23:32,search,c548bb,2017-04-27,2017-05-04,STR,ANK,1,0
2017-04-28 00:58:42,search,f187db,2017-07-26,2017-07-28,MUC,LON,1,0
2017-04-28 01:10:44,search,a2357c,2017-11-20,2017-11-24,FRA,AGP,1,0
2017-04-27 17:42:00,search,deabf8,2017-12-20,2017-12-20,DUS,IST,1,0
2017-04-27 22:05:44,search,ffb042,2017-07-06,2017-07-08,PAR,BCN,1,0
2017-04-28 03:20:03,search,a080cf,2017-09-12,2017-09-14,PAR,ROM,1,0
2017-04-27 15:54:31,search,c5a3f3,2017-11-28,2017-12-02,STR,LON,2,0
2017-04-27 12:47:53,search,8af36d,2017-05-12,2017-05-12,BOS,LAX,3,0
2017-04-28 00:55:38,search,99a1cd,2017-05-04,2017-05-04,FRA,VCE,1,0
2017-04-27 19:28:36,search,009cc4,2017-05-06,2017-05-06,HAM,ALC,1,0
2017-04-27 23:10:37,search,4a4fac,2017-04-28,2017-04-28,LIS,DUS,2,0
2017-04-27 20:55:25,search,ee4f8e,2017-05-06,2017-05-06,CGN,BUH,1,0
2017-04-27 20:08:16,search,115a9e,2017-06-16,2017-06-16,MUC,YMQ,1,0
2017-04-27 16:08:41,search,855308,2017-09-13,2017-09-13,PAR,BUE,1,0
2017-04-27 16:44:25,search,2927cd,2017-05-23,2017-05-30,NCE,DXB,1,0
2017-04-27 22:47:21,search,2233e9,2018-02-04,2018-02-14,YTO,CUN,1,0
2017-04-27 19:34:09,search,760483,2018-03-06,2018-03-21,MUC,FRA,2,0
2017-04-27 16:46:43,search,548918,2017-07-06,2017-07-08,BER,MUC,2,0
2017-04-27 14:06:33,search,e41190,2017-08-25,2017-09-14,PAR,YYC,1,0
2017-04-27 10:33:53,search,6d807d,2017-06-06,2017-06-08,MUC,CPH,1,1
2017-04-27 19:48:15,search,784044,2017-09-18,2017-10-15,PAR,PMI,2,2
2017-04-28 03:14:35,search,dd26b9,2017-06-15,2017-07-14,STR,CAI,1,0
2017-04-27 11:58:26,search,bc7a58,2017-06-03,2017-06-16,MRS,NYC,1,0
2017-04-28 03:37:02,search,121814,2017-07-09,2017-07-13,DUS,PMI,1,0
2017-04-27 23:46:45,search,c934cd,2017-12-07,2017-12-07,LYS,BCN,2,1
2017-04-27 22:11:55,search,caf43c,2017-09-22,2017-09-27,MUC,LON,8,0
2017-04-27 20:57:46,search,663f09,2017-05-11,2017-05-18,FRA,NCE,2,0
2017-04-27 23:50:03,search,134343,2017-06-18,2017-06-22,FRA,BCN,3,0
2017-04-27 14:22:44,search,15dcb8,2017-09-12,2017-09-28,ZRH,SGN,3,0
2017-04-27 21:33:27,search,891ba5,2017-06-24,2017-07-01,PAR,BCN,2,0
2017-04-27 17:44:55,search,a18ab8,2017-07-14,2017-07-21,MUC,PMI,2,2
2017-04-28 01:42:49,search,dcb816,2017-07-05,2017-07-14,AMS,PMI,4,4
2017-04-27 18:37:21,search,cbfe0a,2017-06-19,2017-06-21,BER,AMS,2,0
2017-04-28 00:32:46,search,7ab857,2017-06-11,2017-06-11,BER,BRU,1,0
2017-04-27 20:29:53,search,3708aa,2017-09-26,2017-10-06,DUS,DUB,3,0
2017-04-28 00:31:12,search,735159,2017-06-17,2017-07-07,DUS,TPA,1,0
2017-04-27 16:20:04,search,b13ffe,2017-05-12,2017-05-24,FRA,SEL,1,0
2017-04-27 20:41:35,search,90d2b9,2017-05-01,2017-05-13,HAM,SFO,1,0
2017-04-27 19:47:19,search,a8d1ba,2017-05-29,2017-06-02,STR,IEV,1,0
2017-04-27 13:26:14,search,86a82f,2017-07-12,2017-07-14,STR,VIE,2,0
2017-04-27 14:43:40,search,39337b,2017-10-05,2017-10-08,CGN,MAD,2,0
2017-04-27 15:03:44,search,a7108b,2017-07-24,2017-07-28,DUS,BUD,1,0
2017-04-27 21:28:04,search,6e8572,2017-11-18,2017-11-20,DUS,LON,2,0
2017-04-28 02:50:06,search,0ae900,2017-05-16,2017-05-21,DUS,WAW,1,0
2017-04-27 14:28:36,search,651c52,2017-07-29,2017-08-07,STR,OSL,1,0
2017-04-27 20:53:44,search,68baeb,2017-05-20,2017-05-25,STR,ROM,1,0
2017-04-27 21:08:13,search,c0689b,2017-09-07,2017-09-21,CGN,LAS,1,0
2017-04-27 15:12:29,search,04ad8b,2017-05-16,2017-05-19,PAR,LIS,1,0
2017-04-27 23:26:40,search,33c6f5,2017-06-22,2017-06-30,LYS,ATH,1,0
2017-04-27 21:07:55,search,4b4e6a,2017-08-18,2017-08-26,LYS,DPS,1,0
2017-04-27 22:22:01,search,bc75e8,2017-05-31,2017-06-03,MRS,BRU,2,0
2017-04-27 20:41:44,search,76dfbd,2017-09-11,2017-09-25,MRS,SAN,3,0
2017-04-27 18:17:45,search,255bd4,2017-06-24,2017-07-01,NCE,IST,1,0
2017-04-27 18:46:19,search,3ec73e,2017-08-25,2017-09-06,PAR,BKK,2,0
2017-04-27 15:37:35,search,a2882d,2017-10-05,2017-10-12,PAR,DUB,4,0
2017-04-27 10:23:31,search,985def,2017-12-22,2018-01-05,PAR,HAV,1,0
2017-04-27 20:16:19,search,0e06a9,2017-05-17,2017-05-22,PAR,IST,1,0
2017-04-27 19:33:14,search,f5f903,2017-09-08,2017-09-15,PAR,LIS,5,0
2017-04-27 11:34:21,search,809454,2017-05-02,2017-05-09,PAR,MOW,1,0
2017-04-28 02:07:33,search,ac9262,2017-07-01,2017-07-05,PAR,MOW,1,0
2017-04-27 18:24:44,search,9813b4,2017-05-19,2017-05-21,PAR,OPO,2,0
2017-04-27 10:52:16,search,bf08b6,2017-04-28,2017-05-03,TLS,CGN,1,0
2017-04-27 18:30:36,search,d0c0a6,2017-09-20,2017-09-24,LYS,AMS,2,0
2017-04-27 20:52:04,search,35190d,2017-10-01,2017-11-12,PAR,DPS,2,0
2017-04-27 19:38:41,search,23bfbe,2017-06-26,2017-06-30,PAR,OPO,2,0
2017-04-27 22:19:41,search,7e3826,2017-09-21,2017-10-05,HAM,PMI,2,0
2017-04-27 23:03:28,search,ad7061,2018-03-02,2018-03-12,DUS,PMI,2,0
2017-04-27 12:24:54,search,aa355e,2017-05-30,2017-06-02,FRA,HAM,1,0
2017-04-27 11:22:08,search,d8b5d0,2017-07-05,2017-07-05,STR,BER,1,0
2017-04-28 00:49:59,search,3df01a,2017-11-29,2017-12-02,CGN,DUB,3,0
2017-04-27 22:15:37,search,8caff9,2017-11-03,2017-11-07,MUC,NYC,2,0
2017-04-27 22:35:51,search,8caff9,2017-11-03,2017-11-07,MUC,TCI,2,0
2017-04-27 06:10:46,search,232dea,2018-01-15,2018-01-24,FRA,NYC,2,0
2017-04-27 19:47:15,search,a52c68,2017-06-08,2017-06-14,ORY,TCI,2,0
2017-04-27 21:36:14,search,c006e1,2017-09-12,2017-09-26,PAR,LAX,4,0
2017-04-27 23:41:14,search,c6e295,2017-07-06,2017-07-11,MUC,LON,2,1
2017-04-28 01:25:47,search,c349be,2017-05-23,2017-06-07,LYS,PAR,4,1
2017-04-28 02:14:38,search,8d5283,2017-10-18,2017-10-22,FRA,PMI,4,0
2017-04-27 20:57:41,search,135287,2017-09-14,2017-09-18,DUS,BER,2,0
2017-04-27 10:47:26,search,9f628c,2017-05-19,2017-05-21,TLS,PAR,4,0
2017-04-27 11:51:08,search,15e78a,2017-06-22,2017-06-29,CDG,DPS,2,0
2017-04-27 20:06:15,search,42e4e7,2017-07-05,2017-07-08,BER,ROM,1,0
2017-04-27 18:57:54,search,2876ec,2017-06-26,2017-07-03,DUS,DUB,1,0
2017-04-28 00:47:49,search,4fe1aa,2017-05-21,2017-05-23,FRA,VIE,2,2
2017-04-27 20:44:25,search,bb4038,2017-06-09,2017-06-12,HAM,BCN,2,0
